ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
501222,Melbourne,2011-04-22,2011,24,West Indies,Australia,Eden Gardens,Pakistan,field,N,Pakistan,Wickets,9.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Quinton de Kock, Kagiso Rabada, Aiden Markram",Marais Erasmus,Chris Gaffaney
501221,Ahmedabad,2011-04-22,2011,25,Sri Lanka,Australia,Wankhede Stadium,Afghanistan,field,N,West Indies,Runs,8.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Marais Erasmus,Chris Gaffaney
501220,Dhaka,2011-04-21,2011,23,India,South Africa,Gaddafi Stadium,Sri Lanka,field,N,South Africa,Runs,48.0,,Quinton de Kock,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Marais Erasmus
501218,Adelaide,2011-04-20,2011,21,India,Afghanistan,Old Trafford Cricket Ground,Bangladesh,bat,N,Bangladesh,Wickets,7.0,,Tamim Iqbal,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Chris Gaffaney
501219,Manchester,2011-04-20,2011,22,Australia,Sri Lanka,Narendra Modi Stadium,Pakistan,field,N,Bangladesh,Runs,6.0,,Shakib Al Hasan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Marais Erasmus
501216,Lahore,2011-04-19,2011,19,New Zealand,Pakistan,Adelaide Oval,Sri Lanka,bat,N,Sri Lanka,Runs,16.0,,Pathum Nissanka,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Chris Gaffaney
501215,Ahmedabad,2011-04-18,2011,18,England,Sri Lanka,Old Trafford Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,7.0,D/L,Wanindu Hasaranga,"Joe Root, Ben Stokes, Jos Buttler","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Richard Kettleborough
501214,London,2011-04-17,2011,17,South Africa,India,Sher-e-Bangla National Stadium,West Indies,field,N,West Indies,Wickets,8.0,,Nicholas Pooran,"Kane Williamson, Trent Boult, Devon Conway","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Paul Reiffel
501213,Lahore,2011-04-17,2011,16,Australia,West Indies,Wankhede Stadium,West Indies,field,N,New Zealand,Wickets,3.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Marais Erasmus
501212,Sydney,2011-04-16,2011,15,Pakistan,Sri Lanka,Wankhede Stadium,Bangladesh,field,N,Bangladesh,Wickets,8.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Aleem Dar
501211,Manchester,2011-04-16,2011,14,New Zealand,Australia,Gaddafi Stadium,England,bat,N,West Indies,Runs,21.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Richard Kettleborough
501210,London,2011-04-15,2011,13,England,South Africa,Lord's Cricket Ground,West Indies,field,N,Bangladesh,Wickets,8.0,,Mustafizur Rahman,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Kumar Dharmasena
501209,Sydney,2011-04-15,2011,12,Sri Lanka,England,Eden Gardens,England,field,N,England,Wickets,9.0,,Jos Buttler,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Nitin Menon
501208,Dhaka,2011-04-14,2011,11,Afghanistan,Pakistan,Melbourne Cricket Ground,India,field,N,Sri Lanka,Runs,33.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Rod Tucker
501207,Mumbai,2011-04-13,2011,10,Bangladesh,England,Lord's Cricket Ground,Australia,bat,N,Sri Lanka,Wickets,4.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Chris Gaffaney
501206,Mumbai,2011-04-13,2011,9,Bangladesh,India,Gaddafi Stadium,Bangladesh,field,N,England,Wickets,6.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Richard Kettleborough
501204,Lahore,2011-04-12,2011,7,Australia,Pakistan,Adelaide Oval,India,bat,N,Bangladesh,Wickets,6.0,,Tamim Iqbal,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Rod Tucker
501205,Ahmedabad,2011-04-12,2011,8,Sri Lanka,West Indies,Sher-e-Bangla National Stadium,West Indies,field,N,Bangladesh,Wickets,9.0,,Mustafizur Rahman,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Rod Tucker
501203,Adelaide,2011-04-11,2011,6,India,Bangladesh,Wankhede Stadium,Pakistan,bat,N,Pakistan,Runs,9.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Marais Erasmus
501202,Manchester,2011-04-10,2011,5,England,New Zealand,Lord's Cricket Ground,New Zealand,bat,N,New Zealand,Wickets,7.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Richard Kettleborough
501201,Lahore,2011-04-10,2011,4,Afghanistan,England,Wankhede Stadium,Pakistan,bat,N,England,Wickets,8.0,,Ben Stokes,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Paul Reiffel
501200,Melbourne,2011-04-09,2011,3,South Africa,India,Gaddafi Stadium,Bangladesh,bat,N,Bangladesh,Wickets,6.0,,Shakib Al Hasan,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Richard Kettleborough
501199,Mumbai,2011-04-09,2011,2,South Africa,Pakistan,Wankhede Stadium,Afghanistan,field,N,West Indies,Wickets,8.0,,Jason Holder,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Marais Erasmus
501198,Kolkata,2011-04-08,2011,1,Pakistan,Bangladesh,Old Trafford Cricket Ground,West Indies,bat,N,West Indies,Runs,2.0,,Nicholas Pooran,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Paul Reiffel,Rod Tucker
419165,Melbourne,2010-04-25,2009/10,Final,England,Afghanistan,Lord's Cricket Ground,India,bat,N,Australia,Runs,22.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Marais Erasmus
419164,Kolkata,2010-04-24,2009/10,3rd Place Play-Off,Australia,India,Old Trafford Cricket Ground,India,bat,N,England,Wickets,9.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Richard Kettleborough
419163,Manchester,2010-04-22,2009/10,Semi Final,England,Afghanistan,Wankhede Stadium,India,bat,N,Pakistan,Runs,38.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Chris Gaffaney
419162,Kolkata,2010-04-21,2009/10,Semi Final,Sri Lanka,Afghanistan,Gaddafi Stadium,Pakistan,bat,N,Pakistan,Runs,35.0,,Babar Azam,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Kumar Dharmasena
419161,Lahore,2010-04-19,2009/10,56,England,West Indies,The Oval,Australia,bat,N,Australia,Wickets,9.0,,Pat Cummins,"Joe Root, Ben Stokes, Jos Buttler","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Aleem Dar
419160,Ahmedabad,2010-04-18,2009/10,55,Pakistan,Afghanistan,Melbourne Cricket Ground,Sri Lanka,bat,N,Sri Lanka,Runs,11.0,,Pathum Nissanka,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Rod Tucker
419159,Adelaide,2010-04-18,2009/10,54,Bangladesh,England,Lord's Cricket Ground,Pakistan,field,N,India,Wickets,6.0,,Virat Kohli,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Richard Kettleborough
419158,Dhaka,2010-04-17,2009/10,53,Australia,Afghanistan,Melbourne Cricket Ground,Bangladesh,bat,N,New Zealand,Wickets,8.0,,Trent Boult,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Kane Williamson, Trent Boult, Devon Conway",Chris Gaffaney,Kumar Dharmasena
419157,Ahmedabad,2010-04-17,2009/10,52,West Indies,Afghanistan,Eden Gardens,New Zealand,field,N,New Zealand,Runs,57.0,,Devon Conway,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Marais Erasmus,Richard Kettleborough
419156,Melbourne,2010-04-16,2009/10,51,New Zealand,England,Gaddafi Stadium,Pakistan,field,N,Afghanistan,Wickets,5.0,,Rashid Khan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Kumar Dharmasena,Nitin Menon
419155,Melbourne,2010-04-15,2009/10,50,Afghanistan,India,Eden Gardens,Sri Lanka,bat,N,England,Wickets,6.0,,Joe Root,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Aleem Dar
419154,Adelaide,2010-04-14,2009/10,49,West Indies,South Africa,Gaddafi Stadium,Afghanistan,bat,N,Pakistan,Wickets,5.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Chris Gaffaney
419153,Dhaka,2010-04-13,2009/10,48,India,England,Old Trafford Cricket Ground,Afghanistan,bat,N,Afghanistan,Wickets,9.0,,Mohammad Nabi,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Nitin Menon,Kumar Dharmasena
419152,Sydney,2010-04-13,2009/10,47,India,New Zealand,Melbourne Cricket Ground,Pakistan,bat,N,Pakistan,Runs,39.0,,Mohammad Rizwan,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Chris Gaffaney
419151,Lahore,2010-04-12,2009/10,46,Australia,New Zealand,Eden Gardens,South Africa,field,N,South Africa,Runs,13.0,,Aiden Markram,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Chris Gaffaney
419150,London,2010-04-11,2009/10,45,Bangladesh,Australia,Melbourne Cricket Ground,Australia,field,N,Australia,Runs,37.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Rod Tucker
419149,Manchester,2010-04-11,2009/10,44,Australia,England,Sher-e-Bangla National Stadium,England,bat,N,England,Wickets,7.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Kumar Dharmasena,Paul Reiffel
419148,Adelaide,2010-04-10,2009/10,43,Pakistan,Sri Lanka,Gaddafi Stadium,Bangladesh,field,N,South Africa,Wickets,7.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Rod Tucker
419147,Dhaka,2010-04-10,2009/10,42,England,New Zealand,The Oval,South Africa,bat,N,South Africa,Wickets,6.0,,Quinton de Kock,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Paul Reiffel
419146,Adelaide,2010-04-09,2009/10,41,Sri Lanka,Australia,The Oval,West Indies,bat,N,South Africa,Wickets,6.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Nitin Menon
419145,Dhaka,2010-04-08,2009/10,40,Australia,Pakistan,Lord's Cricket Ground,West Indies,field,N,West Indies,Wickets,7.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Marais Erasmus
419144,Kolkata,2010-04-07,2009/10,39,New Zealand,West Indies,Sher-e-Bangla National Stadium,Australia,bat,N,Bangladesh,Runs,14.0,,Tamim Iqbal,"Pat Cummins, Steve Smith, David Warner","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Nitin Menon
419143,Lahore,2010-04-07,2009/10,38,England,West Indies,Narendra Modi Stadium,India,bat,N,India,Wickets,9.0,,Rohit Sharma,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Nitin Menon
419142,Kolkata,2010-04-06,2009/10,37,West Indies,New Zealand,Eden Gardens,England,bat,N,England,Runs,24.0,,Joe Root,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Marais Erasmus
419141,Lahore,2010-04-05,2009/10,36,New Zealand,Afghanistan,Lord's Cricket Ground,England,bat,N,Pakistan,Runs,2.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Paul Reiffel
419139,Mumbai,2010-04-04,2009/10,34,Pakistan,Afghanistan,The Oval,Pakistan,bat,N,Pakistan,Wickets,8.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Paul Reiffel
419140,Manchester,2010-04-04,2009/10,35,India,Afghanistan,Sher-e-Bangla National Stadium,Australia,bat,N,New Zealand,Runs,37.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Richard Kettleborough
419138,Dhaka,2010-04-03,2009/10,33,England,Sri Lanka,The Oval,Bangladesh,bat,N,Bangladesh,Runs,63.0,,Mustafizur Rahman,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Richard Kettleborough
419137,Dhaka,2010-04-03,2009/10,32,West Indies,India,Wankhede Stadium,Australia,bat,N,Australia,Runs,23.0,,Steve Smith,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Nitin Menon
419136,Mumbai,2010-04-02,2009/10,31,New Zealand,South Africa,Gaddafi Stadium,South Africa,bat,N,New Zealand,Wickets,6.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Kumar Dharmasena
419135,Melbourne,2010-04-01,2009/10,30,New Zealand,India,Narendra Modi Stadium,Bangladesh,bat,N,West Indies,Runs,24.0,,Nicholas Pooran,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Paul Reiffel
419134,Ahmedabad,2010-03-31,2009/10,29,Afghanistan,Australia,Lord's Cricket Ground,South Africa,bat,N,England,Runs,67.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Aleem Dar
419133,Kolkata,2010-03-31,2009/10,28,Pakistan,England,Narendra Modi Stadium,Australia,bat,N,India,Wickets,5.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Chris Gaffaney
419132,Kolkata,2010-03-30,2009/10,27,West Indies,Bangladesh,Old Trafford Cricket Ground,Sri Lanka,field,N,Afghanistan,Wickets,4.0,,Mohammad Nabi,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Nitin Menon,Chris Gaffaney
419131,Sydney,2010-03-29,2009/10,26,England,West Indies,Gaddafi Stadium,Pakistan,bat,N,Pakistan,Runs,40.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Chris Gaffaney,Kumar Dharmasena
419130,Manchester,2010-03-28,2009/10,25,South Africa,India,Gaddafi Stadium,India,field,N,India,Runs,41.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Nitin Menon
419129,Manchester,2010-03-28,2009/10,24,Pakistan,West Indies,Melbourne Cricket Ground,Afghanistan,bat,N,Afghanistan,Runs,17.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Aleem Dar
419127,Dhaka,2010-03-27,2009/10,23,Sri Lanka,New Zealand,Melbourne Cricket Ground,Afghanistan,bat,N,Pakistan,Runs,39.0,,Babar Azam,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Chris Gaffaney
419126,Lahore,2010-03-26,2009/10,22,Pakistan,South Africa,Gaddafi Stadium,South Africa,bat,N,Australia,Wickets,8.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Paul Reiffel
419125,Ahmedabad,2010-03-25,2009/10,21,England,Pakistan,Old Trafford Cricket Ground,Pakistan,field,N,New Zealand,Wickets,5.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Marais Erasmus
419128,Lahore,2010-03-25,2009/10,20,Afghanistan,Bangladesh,Old Trafford Cricket Ground,West Indies,field,N,West Indies,Runs,17.0,,Jason Holder,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Rod Tucker
419124,Manchester,2010-03-24,2009/10,19,South Africa,Australia,Narendra Modi Stadium,Afghanistan,field,N,Afghanistan,Runs,31.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Richard Kettleborough
419123,London,2010-03-23,2009/10,18,West Indies,India,Gaddafi Stadium,New Zealand,field,N,West Indies,Runs,36.0,,Nicholas Pooran,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Chris Gaffaney
419122,Melbourne,2010-03-22,2009/10,17,India,South Africa,The Oval,New Zealand,bat,N,Pakistan,Wickets,7.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Rod Tucker
419121,Ahmedabad,2010-03-21,2009/10,16,Bangladesh,Australia,Narendra Modi Stadium,Afghanistan,field,Y,Afghanistan,SuperOver,,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Richard Kettleborough
419120,Mumbai,2010-03-21,2009/10,15,Pakistan,Afghanistan,Wankhede Stadium,Australia,bat,N,Australia,Runs,10.0,,Steve Smith,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Chris Gaffaney
419119,Lahore,2010-03-20,2009/10,14,South Africa,Pakistan,Narendra Modi Stadium,New Zealand,bat,N,New Zealand,Wickets,7.0,,Devon Conway,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Richard Kettleborough,Nitin Menon
419118,Sydney,2010-03-20,2009/10,13,Pakistan,Afghanistan,Old Trafford Cricket Ground,New Zealand,bat,N,New Zealand,Runs,34.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Richard Kettleborough
419116,Lahore,2010-03-19,2009/10,11,India,West Indies,Wankhede Stadium,South Africa,bat,N,Bangladesh,Wickets,5.0,,Tamim Iqbal,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Nitin Menon
419117,London,2010-03-19,2009/10,12,Sri Lanka,New Zealand,The Oval,India,field,N,India,Runs,6.0,,Rohit Sharma,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Rod Tucker
419115,Lahore,2010-03-18,2009/10,10,New Zealand,India,Old Trafford Cricket Ground,West Indies,field,N,Sri Lanka,Wickets,10.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Rod Tucker
419114,Lahore,2010-03-17,2009/10,9,England,Sri Lanka,Eden Gardens,Australia,field,N,Australia,Runs,98.0,,Steve Smith,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Paul Reiffel
419113,Lahore,2010-03-16,2009/10,8,England,South Africa,Old Trafford Cricket Ground,Bangladesh,bat,N,South Africa,Runs,55.0,,Quinton de Kock,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Paul Reiffel
419112,Sydney,2010-03-16,2009/10,7,Bangladesh,India,Wankhede Stadium,England,bat,N,England,Wickets,8.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Aleem Dar
419111,Manchester,2010-03-15,2009/10,6,Bangladesh,West Indies,Sher-e-Bangla National Stadium,Sri Lanka,field,N,New Zealand,Wickets,6.0,,Kane Williamson,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Kane Williamson, Trent Boult, Devon Conway",Nitin Menon,Marais Erasmus
419109,Sydney,2010-03-14,2009/10,4,Afghanistan,India,The Oval,West Indies,field,N,West Indies,Wickets,7.0,,Nicholas Pooran,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Nitin Menon
419110,Dhaka,2010-03-14,2009/10,5,New Zealand,India,Lord's Cricket Ground,New Zealand,bat,N,New Zealand,Runs,31.0,,Trent Boult,"Kane Williamson, Trent Boult, Devon Conway","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Chris Gaffaney
419108,Dhaka,2010-03-13,2009/10,3,England,Australia,Old Trafford Cricket Ground,Australia,field,N,Sri Lanka,Wickets,5.0,,Pathum Nissanka,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Paul Reiffel,Kumar Dharmasena
419107,Kolkata,2010-03-13,2009/10,2,Australia,Afghanistan,The Oval,England,bat,N,Pakistan,Runs,4.0,,Shaheen Afridi,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Marais Erasmus
419106,London,2010-03-12,2009/10,1,South Africa,Afghanistan,Gaddafi Stadium,Bangladesh,field,N,India,Runs,11.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Rod Tucker
392239,Melbourne,2009-05-24,2009,Final,Pakistan,Afghanistan,Sher-e-Bangla National Stadium,India,field,N,India,Runs,6.0,,Rohit Sharma,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Marais Erasmus
392238,Sydney,2009-05-23,2009,Semi Final,Afghanistan,West Indies,Gaddafi Stadium,Afghanistan,field,N,Afghanistan,Wickets,6.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Richard Kettleborough,Paul Reiffel
392237,Dhaka,2009-05-22,2009,Semi Final,Sri Lanka,New Zealand,Gaddafi Stadium,South Africa,field,N,South Africa,Wickets,6.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Kumar Dharmasena
392236,Melbourne,2009-05-21,2009,56,South Africa,Bangladesh,Eden Gardens,Bangladesh,bat,N,Bangladesh,Runs,12.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Nitin Menon
392235,London,2009-05-21,2009,55,Pakistan,India,Eden Gardens,Sri Lanka,field,N,Sri Lanka,Wickets,4.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Chris Gaffaney
392234,London,2009-05-20,2009,54,Afghanistan,Australia,Melbourne Cricket Ground,South Africa,bat,N,South Africa,Runs,24.0,,Quinton de Kock,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Richard Kettleborough
392233,Adelaide,2009-05-20,2009,53,Afghanistan,Bangladesh,Sher-e-Bangla National Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,4.0,,Kusal Mendis,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Aleem Dar
392232,Kolkata,2009-05-19,2009,52,Australia,Bangladesh,Melbourne Cricket Ground,Afghanistan,bat,N,Bangladesh,Wickets,7.0,,Shakib Al Hasan,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Rod Tucker
